t,theta,omega,x,y
0.0000000000,-0.1651551475,-0.3523090385,-0.1644053694,-0.9863928601
0.0000000000,-0.1655066496,-0.3506945199,-0.1647520783,-0.9863350104
0.0000000000,-0.1658565354,-0.3490766080,-0.1650971729,-0.9862773056
0.0000000000,-0.1662048016,-0.3474553187,-0.1654406500,-0.9862197480
0.0000000000,-0.1665514449,-0.3458306678,-0.1657825064,-0.9861623399
0.0000000000,-0.1668964619,-0.3442026712,-0.1661227393,-0.9861050834
0.0000000000,-0.1672398492,-0.3425713450,-0.1664613454,-0.9860479808
0.0000000000,-0.1675816035,-0.3409367050,-0.1667983219,-0.9859910344
0.0000000000,-0.1679217215,-0.3392987672,-0.1671336655,-0.9859342462
0.0000000000,-0.1682601999,-0.3376575478,-0.1674673734,-0.9858776186
0.0000000000,-0.1685970355,-0.3360130627,-0.1677994426,-0.9858211537
0.0000000000,-0.1689322249,-0.3343653281,-0.1681298700,-0.9857648537
0.0000000000,-0.1692657651,-0.3327143600,-0.1684586527,-0.9857087208
0.0000000000,-0.1695976526,-0.3310601747,-0.1687857879,-0.9856527572
0.0000000000,-0.1699278843,-0.3294027883,-0.1691112725,-0.9855969650
0.0000000000,-0.1702564571,-0.3277422170,-0.1694351037,-0.9855413465
0.0000000000,-0.1705833677,-0.3260784770,-0.1697572786,-0.9854859037
0.0000000000,-0.1709086130,-0.3244115846,-0.1700777942,-0.9854306388
0.0000000000,-0.1712321898,-0.3227415561,-0.1703966479,-0.9853755540
0.0000000000,-0.1715540951,-0.3210684078,-0.1707138366,-0.9853206514
0.0000000000,-0.1718743256,-0.3193921561,-0.1710293576,-0.9852659331
0.0000000000,-0.1721928784,-0.3177128173,-0.1713432081,-0.9852114012
0.0000000000,-0.1725097502,-0.3160304078,-0.1716553852,-0.9851570579
0.0000000000,-0.1728249382,-0.3143449441,-0.1719658863,-0.9851029053
0.0000000000,-0.1731384391,-0.3126564426,-0.1722747086,-0.9850489454
0.0000000000,-0.1734502500,-0.3109649198,-0.1725818492,-0.9849951804
0.0000000000,-0.1737603679,-0.3092703922,-0.1728873055,-0.9849416123
0.0000000000,-0.1740687898,-0.3075728764,-0.1731910749,-0.9848882432
0.0000000000,-0.1743755127,-0.3058723889,-0.1734931545,-0.9848350752
0.0000000000,-0.1746805336,-0.3041689462,-0.1737935417,-0.9847821104
0.0000000000,-0.1749838496,-0.3024625651,-0.1740922339,-0.9847293507
0.0000000000,-0.1752854578,-0.3007532621,-0.1743892283,-0.9846767983
0.0000000000,-0.1755853552,-0.2990410540,-0.1746845225,-0.9846244551
0.0000000000,-0.1758835389,-0.2973259574,-0.1749781137,-0.9845723233
0.0000000000,-0.1761800061,-0.2956079890,-0.1752699995,-0.9845204047
0.0000000000,-0.1764747539,-0.2938871656,-0.1755601771,-0.9844687015
0.0000000000,-0.1767677795,-0.2921635039,-0.1758486440,-0.9844172156
0.0000000000,-0.1770590800,-0.2904370208,-0.1761353978,-0.9843659490
0.0000000000,-0.1773486526,-0.2887077330,-0.1764204358,-0.9843149038
0.0000000000,-0.1776364945,-0.2869756575,-0.1767037556,-0.9842640818
0.0000000000,-0.1779226030,-0.2852408110,-0.1769853547,-0.9842134851
0.0000000000,-0.1782069753,-0.2835032104,-0.1772652305,-0.9841631156
0.0000000000,-0.1784896085,-0.2817628728,-0.1775433807,-0.9841129752
0.0000000000,-0.1787705001,-0.2800198150,-0.1778198027,-0.9840630660
0.0000000000,-0.1790496472,-0.2782740539,-0.1780944942,-0.9840133897
0.0000000000,-0.1793270473,-0.2765256066,-0.1783674527,-0.9839639484
0.0000000000,-0.1796026976,-0.2747744902,-0.1786386758,-0.9839147440
0.0000000000,-0.1798765954,-0.2730207215,-0.1789081612,-0.9838657784
0.0000000000,-0.1801487381,-0.2712643177,-0.1791759065,-0.9838170534
0.0000000000,-0.1804191232,-0.2695052959,-0.1794419094,-0.9837685709
0.0000000000,-0.1806877479,-0.2677436732,-0.1797061674,-0.9837203329
0.0000000000,-0.1809546096,-0.2659794666,-0.1799686784,-0.9836723412
0.0000000000,-0.1812197059,-0.2642126934,-0.1802294400,-0.9836245976
0.0000000000,-0.1814830342,-0.2624433707,-0.1804884498,-0.9835771040
0.0000000000,-0.1817445918,-0.2606715158,-0.1807457058,-0.9835298622
0.0000000000,-0.1820043764,-0.2588971457,-0.1810012055,-0.9834828741
0.0000000000,-0.1822623853,-0.2571202779,-0.1812549469,-0.9834361414
0.0000000000,-0.1825186161,-0.2553409294,-0.1815069275,-0.9833896660
0.0000000000,-0.1827730663,-0.2535591177,-0.1817571454,-0.9833434497
0.0000000000,-0.1830257335,-0.2517748600,-0.1820055982,-0.9832974943
0.0000000000,-0.1832766152,-0.2499881737,-0.1822522839,-0.9832518014
0.0000000000,-0.1835257091,-0.2481990760,-0.1824972001,-0.9832063730
0.0000000000,-0.1837730126,-0.2464075844,-0.1827403450,-0.9831612107
0.0000000000,-0.1840185234,-0.2446137162,-0.1829817162,-0.9831163164
0.0000000000,-0.1842622392,-0.2428174889,-0.1832213117,-0.9830716916
0.0000000000,-0.1845041576,-0.2410189199,-0.1834591295,-0.9830273383
0.0000000000,-0.1847442763,-0.2392180266,-0.1836951674,-0.9829832580
0.0000000000,-0.1849825929,-0.2374148265,-0.1839294235,-0.9829394525
0.0000000000,-0.1852191052,-0.2356093372,-0.1841618956,-0.9828959234
0.0000000000,-0.1854538108,-0.2338015760,-0.1843925817,-0.9828526725
0.0000000000,-0.1856867076,-0.2319915606,-0.1846214799,-0.9828097014
0.0000000000,-0.1859177932,-0.2301793084,-0.1848485882,-0.9827670118
0.0000000000,-0.1861470655,-0.2283648371,-0.1850739045,-0.9827246053
0.0000000000,-0.1863745222,-0.2265481643,-0.1852974270,-0.9826824836
0.0000000000,-0.1866001611,-0.2247293075,-0.1855191537,-0.9826406483
0.0000000000,-0.1868239801,-0.2229082844,-0.1857390827,-0.9825991009
0.0000000000,-0.1870459769,-0.2210851126,-0.1859572120,-0.9825578432
0.0000000000,-0.1872661496,-0.2192598097,-0.1861735399,-0.9825168767
0.0000000000,-0.1874844958,-0.2174323936,-0.1863880643,-0.9824762030
0.0000000000,-0.1877010137,-0.2156028818,-0.1866007835,-0.9824358236
0.0000000000,-0.1879157009,-0.2137712921,-0.1868116957,-0.9823957402
0.0000000000,-0.1881285556,-0.2119376423,-0.1870207990,-0.9823559542
0.0000000000,-0.1883395755,-0.2101019500,-0.1872280915,-0.9823164672
0.0000000000,-0.1885487588,-0.2082642330,-0.1874335716,-0.9822772807
0.0000000000,-0.1887561033,-0.2064245092,-0.1876372374,-0.9822383963
0.0000000000,-0.1889616071,-0.2045827964,-0.1878390871,-0.9821998154
0.0000000000,-0.1891652683,-0.2027391123,-0.1880391192,-0.9821615395
0.0000000000,-0.1893670847,-0.2008934748,-0.1882373317,-0.9821235701
0.0000000000,-0.1895670546,-0.1990459018,-0.1884337230,-0.9820859087
0.0000000000,-0.1897651759,-0.1971964111,-0.1886282915,-0.9820485567
0.0000000000,-0.1899614467,-0.1953450207,-0.1888210354,-0.9820115155
0.0000000000,-0.1901558653,-0.1934917484,-0.1890119531,-0.9819747866
0.0000000000,-0.1903484296,-0.1916366121,-0.1892010429,-0.9819383715
0.0000000000,-0.1905391379,-0.1897796299,-0.1893883032,-0.9819022714
0.0000000000,-0.1907279883,-0.1879208196,-0.1895737324,-0.9818664879
0.0000000000,-0.1909149789,-0.1860601993,-0.1897573290,-0.9818310222
0.0000000000,-0.1911001081,-0.1841977868,-0.1899390913,-0.9817958757
0.0000000000,-0.1912833739,-0.1823336003,-0.1901190177,-0.9817610499
0.0000000000,-0.1914647747,-0.1804676577,-0.1902971068,-0.9817265460
0.0000000000,-0.1916443086,-0.1785999771,-0.1904733570,-0.9816923654
0.0000000000,-0.1918219741,-0.1767305765,-0.1906477668,-0.9816585094
0.0000000000,-0.1919977692,-0.1748594739,-0.1908203346,-0.9816249792
0.0000000000,-0.1921716925,-0.1729866875,-0.1909910591,-0.9815917763
0.0000000000,-0.1923437421,-0.1711122354,-0.1911599388,-0.9815589019
0.0000000000,-0.1925139164,-0.1692361356,-0.1913269721,-0.9815263571
0.0000000000,-0.1926822138,-0.1673584062,-0.1914921578,-0.9814941434
0.0000000000,-0.1928486327,-0.1654790655,-0.1916554943,-0.9814622619
0.0000000000,-0.1930131714,-0.1635981315,-0.1918169802,-0.9814307139
0.0000000000,-0.1931758284,-0.1617156224,-0.1919766143,-0.9813995005
0.0000000000,-0.1933366021,-0.1598315564,-0.1921343950,-0.9813686230
0.0000000000,-0.1934954910,-0.1579459516,-0.1922903212,-0.9813380826
0.0000000000,-0.1936524935,-0.1560588263,-0.1924443913,-0.9813078805
0.0000000000,-0.1938076081,-0.1541701987,-0.1925966042,-0.9812780177
0.0000000000,-0.1939608334,-0.1522800870,-0.1927469586,-0.9812484955
0.0000000000,-0.1941121678,-0.1503885095,-0.1928954530,-0.9812193150
0.0000000000,-0.1942616099,-0.1484954843,-0.1930420864,-0.9811904774
0.0000000000,-0.1944091583,-0.1466010298,-0.1931868573,-0.9811619836
0.0000000000,-0.1945548115,-0.1447051643,-0.1933297647,-0.9811338350
0.0000000000,-0.1946985682,-0.1428079060,-0.1934708072,-0.9811060324
0.0000000000,-0.1948404269,-0.1409092732,-0.1936099837,-0.9810785770
0.0000000000,-0.1949803863,-0.1390092842,-0.1937472929,-0.9810514698
0.0000000000,-0.1951184450,-0.1371079574,-0.1938827338,-0.9810247120
0.0000000000,-0.1952546018,-0.1352053111,-0.1940163051,-0.9809983045
0.0000000000,-0.1953888552,-0.1333013636,-0.1941480058,-0.9809722483
0.0000000000,-0.1955212041,-0.1313961333,-0.1942778346,-0.9809465444
0.0000000000,-0.1956516470,-0.1294896386,-0.1944057906,-0.9809211939
0.0000000000,-0.1957801829,-0.1275818978,-0.1945318725,-0.9808961977
0.0000000000,-0.1959068104,-0.1256729294,-0.1946560794,-0.9808715567
0.0000000000,-0.1960315284,-0.1237627517,-0.1947784102,-0.9808472720
0.0000000000,-0.1961543355,-0.1218513831,-0.1948988638,-0.9808233444
0.0000000000,-0.1962752307,-0.1199388421,-0.1950174392,-0.9807997749
0.0000000000,-0.1963942128,-0.1180251471,-0.1951341354,-0.9807765644
0.0000000000,-0.1965112807,-0.1161103165,-0.1952489515,-0.9807537137
0.0000000000,-0.1966264331,-0.1141943688,-0.1953618864,-0.9807312238
0.0000000000,-0.1967396690,-0.1122773225,-0.1954729391,-0.9807090955
0.0000000000,-0.1968509874,-0.1103591959,-0.1955821088,-0.9806873297
0.0000000000,-0.1969603871,-0.1084400077,-0.1956893946,-0.9806659272
0.0000000000,-0.1970678670,-0.1065197762,-0.1957947954,-0.9806448889
0.0000000000,-0.1971734263,-0.1045985199,-0.1958983104,-0.9806242155
0.0000000000,-0.1972770638,-0.1026762575,-0.1959999388,-0.9806039078
0.0000000000,-0.1973787785,-0.1007530073,-0.1960996796,-0.9805839667
0.0000000000,-0.1974785694,-0.0988287879,-0.1961975321,-0.9805643928
0.0000000000,-0.1975764357,-0.0969036179,-0.1962934953,-0.9805451870
0.0000000000,-0.1976723764,-0.0949775157,-0.1963875686,-0.9805263499
0.0000000000,-0.1977663905,-0.0930505000,-0.1964797510,-0.9805078824
0.0000000000,-0.1978584771,-0.0911225892,-0.1965700418,-0.9804897851
0.0000000000,-0.1979486353,-0.0891938020,-0.1966584403,-0.9804720587
0.0000000000,-0.1980368644,-0.0872641568,-0.1967449456,-0.9804547039
0.0000000000,-0.1981231634,-0.0853336723,-0.1968295571,-0.9804377213
0.0000000000,-0.1982075315,-0.0834023671,-0.1969122741,-0.9804211117
0.0000000000,-0.1982899678,-0.0814702597,-0.1969930958,-0.9804048757
0.0000000000,-0.1983704717,-0.0795373688,-0.1970720215,-0.9803890138
0.0000000000,-0.1984490423,-0.0776037128,-0.1971490507,-0.9803735267
0.0000000000,-0.1985256789,-0.0756693106,-0.1972241826,-0.9803584150
0.0000000000,-0.1986003807,-0.0737341806,-0.1972974166,-0.9803436792
0.0000000000,-0.1986731470,-0.0717983415,-0.1973687520,-0.9803293200
0.0000000000,-0.1987439772,-0.0698618119,-0.1974381884,-0.9803153379
0.0000000000,-0.1988128704,-0.0679246104,-0.1975057251,-0.9803017334
0.0000000000,-0.1988798262,-0.0659867558,-0.1975713614,-0.9802885071
0.0000000000,-0.1989448437,-0.0640482665,-0.1976350970,-0.9802756594
0.0000000000,-0.1990079225,-0.0621091614,-0.1976969312,-0.9802631909
0.0000000000,-0.1990690618,-0.0601694590,-0.1977568635,-0.9802511020
0.0000000000,-0.1991282612,-0.0582291779,-0.1978148934,-0.9802393932
0.0000000000,-0.1991855200,-0.0562883370,-0.1978710204,-0.9802280649
0.0000000000,-0.1992408377,-0.0543469547,-0.1979252440,-0.9802171177
0.0000000000,-0.1992942137,-0.0524050499,-0.1979775639,-0.9802065518
0.0000000000,-0.1993456476,-0.0504626412,-0.1980279794,-0.9801963678
0.0000000000,-0.1993951389,-0.0485197472,-0.1980764903,-0.9801865659
0.0000000000,-0.1994426870,-0.0465763867,-0.1981230961,-0.9801771466
0.0000000000,-0.1994882915,-0.0446325783,-0.1981677964,-0.9801681103
0.0000000000,-0.1995319520,-0.0426883407,-0.1982105908,-0.9801594573
0.0000000000,-0.1995736680,-0.0407436927,-0.1982514790,-0.9801511879
0.0000000000,-0.1996134392,-0.0387986529,-0.1982904607,-0.9801433024
0.0000000000,-0.1996512652,-0.0368532401,-0.1983275354,-0.9801358011
0.0000000000,-0.1996871456,-0.0349074729,-0.1983627029,-0.9801286845
0.0000000000,-0.1997210801,-0.0329613701,-0.1983959630,-0.9801219526
0.0000000000,-0.1997530682,-0.0310149504,-0.1984273152,-0.9801156057
0.0000000000,-0.1997831099,-0.0290682324,-0.1984567593,-0.9801096442
0.0000000000,-0.1998112046,-0.0271212350,-0.1984842952,-0.9801040682
0.0000000000,-0.1998373522,-0.0251739768,-0.1985099225,-0.9800988780
0.0000000000,-0.1998615525,-0.0232264766,-0.1985336411,-0.9800940737
0.0000000000,-0.1998838051,-0.0212787530,-0.1985554507,-0.9800896556
0.0000000000,-0.1999041099,-0.0193308249,-0.1985753512,-0.9800856238
0.0000000000,-0.1999224667,-0.0173827109,-0.1985933424,-0.9800819784
0.0000000000,-0.1999388753,-0.0154344297,-0.1986094241,-0.9800787196
0.0000000000,-0.1999533355,-0.0134860002,-0.1986235963,-0.9800758476
0.0000000000,-0.1999658472,-0.0115374410,-0.1986358587,-0.9800733624
0.0000000000,-0.1999764104,-0.0095887709,-0.1986462113,-0.9800712641
0.0000000000,-0.1999850248,-0.0076400086,-0.1986546540,-0.9800695529
0.0000000000,-0.1999916904,-0.0056911728,-0.1986611868,-0.9800682287
0.0000000000,-0.1999964071,-0.0037422824,-0.1986658095,-0.9800672916
0.0000000000,-0.1999991749,-0.0017933559,-0.1986685221,-0.9800667418
0.0000000000,-0.1999999938,0.0001555878,-0.1986693247,-0.9800665791
0.0000000000,-0.1999988637,0.0021045300,-0.1986682172,-0.9800668036
0.0000000000,-0.1999957847,0.0040534520,-0.1986651996,-0.9800674153
0.0000000000,-0.1999907568,0.0060023350,-0.1986602719,-0.9800684141
0.0000000000,-0.1999837801,0.0079511603,-0.1986534342,-0.9800698001
0.0000000000,-0.1999748545,0.0098999091,-0.1986446865,-0.9800715732
0.0000000000,-0.1999639803,0.0118485628,-0.1986340290,-0.9800737332
0.0000000000,-0.1999511575,0.0137971025,-0.1986214616,-0.9800762802
0.0000000000,-0.1999363861,0.0157455096,-0.1986069846,-0.9800792140
0.0000000000,-0.1999196665,0.0176937653,-0.1985905980,-0.9800825345
0.0000000000,-0.1999009987,0.0196418509,-0.1985723019,-0.9800862416
0.0000000000,-0.1998803828,0.0215897476,-0.1985520966,-0.9800903351
0.0000000000,-0.1998578192,0.0235374368,-0.1985299822,-0.9800948149
0.0000000000,-0.1998333081,0.0254848996,-0.1985059588,-0.9800996808
0.0000000000,-0.1998068495,0.0274321175,-0.1984800268,-0.9801049326
0.0000000000,-0.1997784439,0.0293790715,-0.1984521862,-0.9801105702
0.0000000000,-0.1997480915,0.0313257431,-0.1984224374,-0.9801165932
0.0000000000,-0.1997157925,0.0332721135,-0.1983907805,-0.9801230016
0.0000000000,-0.1996815474,0.0352181640,-0.1983572159,-0.9801297949
0.0000000000,-0.1996453563,0.0371638758,-0.1983217439,-0.9801369730
0.0000000000,-0.1996072197,0.0391092304,-0.1982843647,-0.9801445356
0.0000000000,-0.1995671380,0.0410542088,-0.1982450786,-0.9801524824
0.0000000000,-0.1995251114,0.0429987926,-0.1982038860,-0.9801608131
0.0000000000,-0.1994811405,0.0449429628,-0.1981607872,-0.9801695274
0.0000000000,-0.1994352257,0.0468867010,-0.1981157827,-0.9801786249
0.0000000000,-0.1993873673,0.0488299883,-0.1980688727,-0.9801881052
0.0000000000,-0.1993375658,0.0507728060,-0.1980200577,-0.9801979681
0.0000000000,-0.1992858218,0.0527151356,-0.1979693380,-0.9802082132
0.0000000000,-0.1992321357,0.0546569582,-0.1979167142,-0.9802188400
0.0000000000,-0.1991765081,0.0565982553,-0.1978621866,-0.9802298481
0.0000000000,-0.1991189394,0.0585390081,-0.1978057557,-0.9802412371
0.0000000000,-0.1990594302,0.0604791980,-0.1977474221,-0.9802530067
0.0000000000,-0.1989979812,0.0624188063,-0.1976871861,-0.9802651562
0.0000000000,-0.1989345928,0.0643578144,-0.1976250483,-0.9802776853
0.0000000000,-0.1988692658,0.0662962035,-0.1975610092,-0.9802905935
0.0000000000,-0.1988020006,0.0682339551,-0.1974950694,-0.9803038802
0.0000000000,-0.1987327981,0.0701710506,-0.1974272294,-0.9803175450
0.0000000000,-0.1986616588,0.0721074712,-0.1973574897,-0.9803315874
0.0000000000,-0.1985885834,0.0740431983,-0.1972858511,-0.9803460068
0.0000000000,-0.1985135726,0.0759782134,-0.1972123140,-0.9803608026
0.0000000000,-0.1984366272,0.0779124977,-0.1971368792,-0.9803759742
0.0000000000,-0.1983577479,0.0798460327,-0.1970595472,-0.9803915212
0.0000000000,-0.1982769354,0.0817787998,-0.1969803187,-0.9804074429
0.0000000000,-0.1981941905,0.0837107804,-0.1968991943,-0.9804237386
0.0000000000,-0.1981095141,0.0856419558,-0.1968161748,-0.9804404078
0.0000000000,-0.1980229069,0.0875723075,-0.1967312609,-0.9804574499
0.0000000000,-0.1979343698,0.0895018170,-0.1966444532,-0.9804748640
0.0000000000,-0.1978439035,0.0914304655,-0.1965557526,-0.9804926497
0.0000000000,-0.1977515091,0.0933582346,-0.1964651597,-0.9805108062
0.0000000000,-0.1976571874,0.0952851058,-0.1963726753,-0.9805293328
0.0000000000,-0.1975609392,0.0972110604,-0.1962783003,-0.9805482287
0.0000000000,-0.1974627656,0.0991360798,-0.1961820353,-0.9805674934
0.0000000000,-0.1973626674,0.1010601457,-0.1960838813,-0.9805871259
0.0000000000,-0.1972606456,0.1029832394,-0.1959838390,-0.9806071256
0.0000000000,-0.1971567012,0.1049053425,-0.1958819094,-0.9806274917
0.0000000000,-0.1970508352,0.1068264363,-0.1957780932,-0.9806482235
0.0000000000,-0.1969430487,0.1087465025,-0.1956723914,-0.9806693200
0.0000000000,-0.1968333426,0.1106655225,-0.1955648048,-0.9806907806
0.0000000000,-0.1967217180,0.1125834778,-0.1954553344,-0.9807126043
0.0000000000,-0.1966081760,0.1145003500,-0.1953439810,-0.9807347904
0.0000000000,-0.1964927177,0.1164161205,-0.1952307457,-0.9807573379
0.0000000000,-0.1963753441,0.1183307710,-0.1951156294,-0.9807802461
0.0000000000,-0.1962560565,0.1202442830,-0.1949986331,-0.9808035140
0.0000000000,-0.1961348559,0.1221566381,-0.1948797577,-0.9808271407
0.0000000000,-0.1960117436,0.1240678177,-0.1947590043,-0.9808511254
0.0000000000,-0.1958867207,0.1259778036,-0.1946363740,-0.9808754671
0.0000000000,-0.1957597884,0.1278865773,-0.1945118676,-0.9809001648
0.0000000000,-0.1956309480,0.1297941203,-0.1943854864,-0.9809252177
0.0000000000,-0.1955002006,0.1317004144,-0.1942572313,-0.9809506247
0.0000000000,-0.1953675476,0.1336054411,-0.1941271035,-0.9809763849
0.0000000000,-0.1952329901,0.1355091820,-0.1939951041,-0.9810024972
0.0000000000,-0.1950965296,0.1374116189,-0.1938612342,-0.9810289608
0.0000000000,-0.1949581673,0.1393127333,-0.1937254950,-0.9810557745
0.0000000000,-0.1948179046,0.1412125070,-0.1935878875,-0.9810829373
0.0000000000,-0.1946757428,0.1431109216,-0.1934484130,-0.9811104482
0.0000000000,-0.1945316832,0.1450079588,-0.1933070726,-0.9811383061
0.0000000000,-0.1943857273,0.1469036003,-0.1931638677,-0.9811665099
0.0000000000,-0.1942378765,0.1487978278,-0.1930187993,-0.9811950587
0.0000000000,-0.1940881321,0.1506906230,-0.1928718687,-0.9812239511
0.0000000000,-0.1939364957,0.1525819677,-0.1927230772,-0.9812531862
0.0000000000,-0.1937829687,0.1544718437,-0.1925724260,-0.9812827629
0.0000000000,-0.1936275525,0.1563602327,-0.1924199165,-0.9813126799
0.0000000000,-0.1934702487,0.1582471164,-0.1922655499,-0.9813429361
0.0000000000,-0.1933110588,0.1601324767,-0.1921093276,-0.9813735304
0.0000000000,-0.1931499843,0.1620162953,-0.1919512508,-0.9814044616
0.0000000000,-0.1929870267,0.1638985542,-0.1917913210,-0.9814357285
0.0000000000,-0.1928221877,0.1657792350,-0.1916295395,-0.9814673299
0.0000000000,-0.1926554688,0.1676583197,-0.1914659077,-0.9814992645
0.0000000000,-0.1924868716,0.1695357901,-0.1913004269,-0.9815315312
0.0000000000,-0.1923163978,0.1714116280,-0.1911330987,-0.9815641286
0.0000000000,-0.1921440489,0.1732858154,-0.1909639244,-0.9815970556
0.0000000000,-0.1919698267,0.1751583342,-0.1907929055,-0.9816303109
0.0000000000,-0.1917937328,0.1770291662,-0.1906200434,-0.9816638931
0.0000000000,-0.1916157689,0.1788982934,-0.1904453397,-0.9816978011
0.0000000000,-0.1914359368,0.1807656977,-0.1902687958,-0.9817320334
0.0000000000,-0.1912542381,0.1826313612,-0.1900904132,-0.9817665888
0.0000000000,-0.1910706747,0.1844952656,-0.1899101936,-0.9818014659
0.0000000000,-0.1908852482,0.1863573932,-0.1897281383,-0.9818366634
0.0000000000,-0.1906979605,0.1882177257,-0.1895442491,-0.9818721799
0.0000000000,-0.1905088133,0.1900762453,-0.1893585274,-0.9819080141
0.0000000000,-0.1903178086,0.1919329340,-0.1891709748,-0.9819441645
0.0000000000,-0.1901249481,0.1937877739,-0.1889815930,-0.9819806299
0.0000000000,-0.1899302337,0.1956407469,-0.1887903837,-0.9820174087
0.0000000000,-0.1897336672,0.1974918352,-0.1885973484,-0.9820544996
0.0000000000,-0.1895352506,0.1993410209,-0.1884024887,-0.9820919011
0.0000000000,-0.1893349858,0.2011882861,-0.1882058065,-0.9821296118
0.0000000000,-0.1891328747,0.2030336129,-0.1880073034,-0.9821676302
0.0000000000,-0.1889289192,0.2048769835,-0.1878069810,-0.9822059549
0.0000000000,-0.1887231214,0.2067183799,-0.1876048412,-0.9822445844
0.0000000000,-0.1885154831,0.2085577845,-0.1874008856,-0.9822835172
0.0000000000,-0.1883060065,0.2103951794,-0.1871951160,-0.9823227517
0.0000000000,-0.1880946935,0.2122305467,-0.1869875342,-0.9823622866
0.0000000000,-0.1878815461,0.2140638689,-0.1867781420,-0.9824021201
0.0000000000,-0.1876665664,0.2158951280,-0.1865669412,-0.9824422509
0.0000000000,-0.1874497565,0.2177243063,-0.1863539336,-0.9824826774
0.0000000000,-0.1872311185,0.2195513863,-0.1861391211,-0.9825233980
0.0000000000,-0.1870106545,0.2213763500,-0.1859225055,-0.9825644111
0.0000000000,-0.1867883665,0.2231991799,-0.1857040887,-0.9826057151
0.0000000000,-0.1865642568,0.2250198583,-0.1854838726,-0.9826473086
0.0000000000,-0.1863383275,0.2268383676,-0.1852618590,-0.9826891897
0.0000000000,-0.1861105808,0.2286546901,-0.1850380500,-0.9827313570
0.0000000000,-0.1858810189,0.2304688083,-0.1848124474,-0.9827738088
0.0000000000,-0.1856496439,0.2322807045,-0.1845850532,-0.9828165435
0.0000000000,-0.1854164582,0.2340903612,-0.1843558694,-0.9828595594
0.0000000000,-0.1851814640,0.2358977608,-0.1841248980,-0.9829028548
0.0000000000,-0.1849446634,0.2377028859,-0.1838921409,-0.9829464281
0.0000000000,-0.1847060589,0.2395057188,-0.1836576003,-0.9829902776
0.0000000000,-0.1844656528,0.2413062421,-0.1834212780,-0.9830344016
0.0000000000,-0.1842234472,0.2431044384,-0.1831831763,-0.9830787984
0.0000000000,-0.1839794447,0.2449002903,-0.1829432971,-0.9831234663
0.0000000000,-0.1837336474,0.2466937801,-0.1827016425,-0.9831684036
0.0000000000,-0.1834860579,0.2484848907,-0.1824582147,-0.9832136085
0.0000000000,-0.1832366785,0.2502736045,-0.1822130158,-0.9832590792
0.0000000000,-0.1829855115,0.2520599043,-0.1819660479,-0.9833048141
0.0000000000,-0.1827325595,0.2538437726,-0.1817173131,-0.9833508113
0.0000000000,-0.1824778248,0.2556251922,-0.1814668136,-0.9833970691
0.0000000000,-0.1822213099,0.2574041457,-0.1812145517,-0.9834435857
0.0000000000,-0.1819630173,0.2591806159,-0.1809605295,-0.9834903593
0.0000000000,-0.1817029495,0.2609545856,-0.1807047491,-0.9835373880
0.0000000000,-0.1814411090,0.2627260374,-0.1804472130,-0.9835846701
0.0000000000,-0.1811774983,0.2644949541,-0.1801879233,-0.9836322038
0.0000000000,-0.1809121199,0.2662613187,-0.1799268823,-0.9836799871
0.0000000000,-0.1806449765,0.2680251139,-0.1796640922,-0.9837280183
0.0000000000,-0.1803760706,0.2697863225,-0.1793995554,-0.9837762955
0.0000000000,-0.1801054047,0.2715449274,-0.1791332742,-0.9838248168
0.0000000000,-0.1798329816,0.2733009116,-0.1788652509,-0.9838735803
0.0000000000,-0.1795588038,0.2750542580,-0.1785954879,-0.9839225842
0.0000000000,-0.1792828739,0.2768049494,-0.1783239875,-0.9839718266
0.0000000000,-0.1790051948,0.2785529689,-0.1780507521,-0.9840213055
0.0000000000,-0.1787257689,0.2802982995,-0.1777757842,-0.9840710191
0.0000000000,-0.1784445991,0.2820409241,-0.1774990861,-0.9841209653
0.0000000000,-0.1781616880,0.2837808259,-0.1772206602,-0.9841711424
0.0000000000,-0.1778770383,0.2855179879,-0.1769405091,-0.9842215484
0.0000000000,-0.1775906529,0.2872523931,-0.1766586352,-0.9842721812
0.0000000000,-0.1773025345,0.2889840247,-0.1763750409,-0.9843230389
0.0000000000,-0.1770126858,0.2907128658,-0.1760897287,-0.9843741197
0.0000000000,-0.1767211097,0.2924388995,-0.1758027013,-0.9844254214
0.0000000000,-0.1764278089,0.2941621092,-0.1755139610,-0.9844769421
0.0000000000,-0.1761327864,0.2958824778,-0.1752235105,-0.9845286798
0.0000000000,-0.1758360449,0.2975999888,-0.1749313523,-0.9845806325
0.0000000000,-0.1755375874,0.2993146254,-0.1746374890,-0.9846327983
0.0000000000,-0.1752374166,0.3010263708,-0.1743419232,-0.9846851750
0.0000000000,-0.1749355356,0.3027352084,-0.1740446574,-0.9847377606
0.0000000000,-0.1746319472,0.3044411214,-0.1737456944,-0.9847905532
0.0000000000,-0.1743266543,0.3061440934,-0.1734450368,-0.9848435506
0.0000000000,-0.1740196600,0.3078441075,-0.1731426873,-0.9848967509
0.0000000000,-0.1737109671,0.3095411474,-0.1728386484,-0.9849501518
0.0000000000,-0.1734005787,0.3112351963,-0.1725329230,-0.9850037515
0.0000000000,-0.1730884977,0.3129262378,-0.1722255136,-0.9850575478
0.0000000000,-0.1727747272,0.3146142554,-0.1719164232,-0.9851115386
0.0000000000,-0.1724592702,0.3162992325,-0.1716056543,-0.9851657218
